filter,eta,sparse_input,beta,dim,mse
GradientRule,0.00390625,false,0.040824829046386304,48,0.9293425054703952
GradientRule,0.00390625,true,0.1,24,0.9084863874199864
GradientRule,0.00390625,true,0.1,48,1.0074501248352379
GradientRule,0.001953125,false,0.05773502691896258,24,1.003126794143829
GradientRule,0.001953125,false,0.040824829046386304,48,1.0395313425819106
GradientRule,0.001953125,true,0.1,24,1.0282854707713454
GradientRule,0.001953125,true,0.1,48,0.9313496957567148
GradientRule,1.0,false,0.05773502691896258,24,0.6306281056931228
GradientRule,1.0,false,0.040824829046386304,48,0.7215990724393079
GradientRule,1.0,true,0.1,24,1.133355661345089
GradientRule,1.0,true,0.1,48,2.0683693865734916
GradientRule,0.5,false,0.05773502691896258,24,0.4562016117642547
GradientRule,0.5,false,0.040824829046386304,48,0.5901387392317226
GradientRule,0.5,true,0.1,24,0.9377159146658853
GradientRule,0.5,true,0.1,48,1.5463870780783338
GradientRule,0.25,false,0.05773502691896258,24,0.4780142943185114
GradientRule,0.25,false,0.040824829046386304,48,0.6311419940957165
GradientRule,0.25,true,0.1,24,0.9408905446795562
GradientRule,0.25,true,0.1,48,1.434622625786992
GradientRule,0.125,false,0.05773502691896258,24,0.6420968811595053
GradientRule,0.125,false,0.040824829046386304,48,0.755270812038473
GradientRule,0.125,true,0.1,24,0.8875151345225195
GradientRule,0.125,true,0.1,48,1.2769532901384193
GradientRule,0.0625,false,0.05773502691896258,24,0.7857081126632277
GradientRule,0.0625,false,0.040824829046386304,48,0.8370981898193178
GradientRule,0.0625,true,0.1,24,0.9782108197105152
GradientRule,0.0625,true,0.1,48,1.0125711486193252
GradientRule,0.03125,false,0.05773502691896258,24,0.8308056407422643
GradientRule,0.03125,false,0.040824829046386304,48,0.8485085345131467
GradientRule,0.03125,true,0.1,24,0.939981487582268
GradientRule,0.03125,true,0.1,48,1.0987725074915293
GradientRule,0.015625,false,0.05773502691896258,24,0.9075457525451883
GradientRule,0.015625,false,0.040824829046386304,48,0.9351510065933959
GradientRule,0.015625,true,0.1,24,0.9804290780770798
GradientRule,0.015625,true,0.1,48,1.046236550221716
GradientRule,0.0078125,false,0.05773502691896258,24,0.8844628954427637
GradientRule,0.0078125,false,0.040824829046386304,48,0.9300284048314678
GradientRule,0.0078125,true,0.1,24,0.9352074534356386
GradientRule,0.0078125,true,0.1,48,1.0438806257739177
GradientRule,0.00390625,false,0.05773502691896258,24,0.9864114964619947
GradientRule,0.00390625,false,0.040824829046386304,48,0.9449398211676472
GradientRule,0.00390625,true,0.1,24,0.9707267477951746
GradientRule,0.00390625,true,0.1,48,0.9579330231933796
GradientRule,0.001953125,false,0.05773502691896258,24,0.9849028921561409
GradientRule,0.001953125,false,0.040824829046386304,48,0.949126412444494
GradientRule,0.001953125,true,0.1,24,0.9365176908155812
GradientRule,0.001953125,true,0.1,48,0.9755485414827497
GradientRule,1.0,false,0.05773502691896258,24,0.6317008391192054
GradientRule,1.0,false,0.040824829046386304,48,0.6948717914095404
GradientRule,1.0,true,0.1,24,1.1431230701668864
GradientRule,1.0,true,0.1,48,1.986829965922051
GradientRule,0.5,false,0.05773502691896258,24,0.45581165538283597
GradientRule,0.5,false,0.040824829046386304,48,0.595188630867597
GradientRule,0.5,true,0.1,24,0.9547136430201095
GradientRule,0.5,true,0.1,48,1.5745747110261763
GradientRule,0.25,false,0.05773502691896258,24,0.49049731813247327
GradientRule,0.25,false,0.040824829046386304,48,0.6992468167633101
GradientRule,0.25,true,0.1,24,1.019993323056761
GradientRule,0.25,true,0.1,48,1.3030059696068717
GradientRule,0.125,false,0.05773502691896258,24,0.6362008754902645
GradientRule,0.125,false,0.040824829046386304,48,0.6745079495067956
GradientRule,0.125,true,0.1,24,0.8104813797819898
GradientRule,0.125,true,0.1,48,1.1802696987113819
GradientRule,0.0625,false,0.05773502691896258,24,0.7349470949494543
GradientRule,0.0625,false,0.040824829046386304,48,0.878951452591233
GradientRule,0.0625,true,0.1,24,0.9510981597639405
GradientRule,0.0625,true,0.1,48,1.050614150166515
GradientRule,0.03125,false,0.05773502691896258,24,0.8034544335502125
GradientRule,0.03125,false,0.040824829046386304,48,0.901511513347227
GradientRule,0.03125,true,0.1,24,0.9110754585755149
GradientRule,0.03125,true,0.1,48,1.0344578232227655
GradientRule,0.015625,false,0.05773502691896258,24,0.8934278030922546
GradientRule,0.015625,false,0.040824829046386304,48,0.971207765292456
GradientRule,0.015625,true,0.1,24,0.8986771735767508
GradientRule,0.015625,true,0.1,48,1.0140910887174062
GradientRule,0.0078125,false,0.05773502691896258,24,0.9068843042360318
GradientRule,0.0078125,false,0.040824829046386304,48,0.9624110525423665
GradientRule,0.0078125,true,0.1,24,1.009390784093706
GradientRule,0.0078125,true,0.1,48,1.0506012777595315
GradientRule,0.00390625,false,0.05773502691896258,24,0.8953431085389167
GradientRule,0.00390625,false,0.040824829046386304,48,0.977363270094481
GradientRule,0.00390625,true,0.1,24,0.977503016621158
GradientRule,0.00390625,true,0.1,48,0.9818445474193457
GradientRule,0.001953125,false,0.05773502691896258,24,0.9001897817856843
GradientRule,0.001953125,false,0.040824829046386304,48,0.9615848662320391
GradientRule,0.001953125,true,0.1,24,0.9335187688975847
GradientRule,0.001953125,true,0.1,48,1.036289236277389
GradientRule,1.0,false,0.05773502691896258,24,0.6429509984176618
GradientRule,1.0,false,0.040824829046386304,48,0.732869124634138
GradientRule,1.0,true,0.1,24,1.0620966647363197
GradientRule,1.0,true,0.1,48,2.05267483542348
GradientRule,0.5,false,0.05773502691896258,24,0.4714905698274337
GradientRule,0.5,false,0.040824829046386304,48,0.6285451453311949
GradientRule,0.5,true,0.1,24,0.9350773634749069
GradientRule,0.5,true,0.1,48,1.7492388928118345
GradientRule,0.25,false,0.05773502691896258,24,0.4438918110034236
GradientRule,0.25,false,0.040824829046386304,48,0.6424034490031275
GradientRule,0.25,true,0.1,24,0.9208779688298322
GradientRule,0.25,true,0.1,48,1.3812549628371888
GradientRule,0.125,false,0.05773502691896258,24,0.5707381022260443
GradientRule,0.125,false,0.040824829046386304,48,0.7842267712014866
GradientRule,0.125,true,0.1,24,0.9895331436088877
GradientRule,0.125,true,0.1,48,1.2247649258355888
GradientRule,0.0625,false,0.05773502691896258,24,0.698326994258824
GradientRule,0.0625,false,0.040824829046386304,48,0.8664266660975352
GradientRule,0.0625,true,0.1,24,0.9170522333815514
GradientRule,0.0625,true,0.1,48,1.0701670023476837
GradientRule,0.03125,false,0.05773502691896258,24,0.7708688225013399
GradientRule,0.03125,false,0.040824829046386304,48,0.9590650700257319
GradientRule,0.03125,true,0.1,24,0.9985860657988801
GradientRule,0.03125,true,0.1,48,1.0768019337925196
GradientRule,0.015625,false,0.05773502691896258,24,0.8593402559061284
GradientRule,0.015625,false,0.040824829046386304,48,0.9262292835690508
GradientRule,0.015625,true,0.1,24,1.0000804198675604
GradientRule,0.015625,true,0.1,48,1.0777295636668804
GradientRule,0.0078125,false,0.05773502691896258,24,0.9272076840208746
GradientRule,0.0078125,false,0.040824829046386304,48,0.9246114721549284
GradientRule,0.0078125,true,0.1,24,1.016095002363941
GradientRule,0.0078125,true,0.1,48,0.990021615225745
GradientRule,0.00390625,false,0.05773502691896258,24,0.9156539459586653
GradientRule,0.00390625,false,0.040824829046386304,48,0.9604342210910274
GradientRule,0.00390625,true,0.1,24,0.8480713946915104
GradientRule,0.00390625,true,0.1,48,0.986745325105146
GradientRule,0.001953125,false,0.05773502691896258,24,0.8946207686617395
GradientRule,0.001953125,false,0.040824829046386304,48,0.9512504082560715
GradientRule,0.001953125,true,0.1,24,0.9878161958710987
GradientRule,0.001953125,true,0.1,48,1.0299524829129598
GradientRule,1.0,false,0.05773502691896258,24,0.6205554690658237
GradientRule,1.0,false,0.040824829046386304,48,0.7073055555531204
GradientRule,1.0,true,0.1,24,1.1251391746156285
GradientRule,1.0,true,0.1,48,1.962125623994416
GradientRule,0.5,false,0.05773502691896258,24,0.496482451615111
GradientRule,0.5,false,0.040824829046386304,48,0.6335156560282509
GradientRule,0.5,true,0.1,24,0.9386284096921379
GradientRule,0.5,true,0.1,48,1.5769788974377987
GradientRule,0.25,false,0.05773502691896258,24,0.5135813260158949
GradientRule,0.25,false,0.040824829046386304,48,0.693636163452829
GradientRule,0.25,true,0.1,24,0.8908602881331265
GradientRule,0.25,true,0.1,48,1.4406172088103688
GradientRule,0.125,false,0.05773502691896258,24,0.5770997236303637
GradientRule,0.125,false,0.040824829046386304,48,0.7321646039989822
GradientRule,0.125,true,0.1,24,0.9409089992426326
GradientRule,0.125,true,0.1,48,1.291760799350501
GradientRule,0.0625,false,0.05773502691896258,24,0.6692225205546264
GradientRule,0.0625,false,0.040824829046386304,48,0.825870696043087
GradientRule,0.0625,true,0.1,24,0.8638689016349591
GradientRule,0.0625,true,0.1,48,1.0736044422260436
GradientRule,0.03125,false,0.05773502691896258,24,0.7656420997037834
GradientRule,0.03125,false,0.040824829046386304,48,0.8891704016993895
GradientRule,0.03125,true,0.1,24,1.0163069128687523
GradientRule,0.03125,true,0.1,48,1.0048807481239628
GradientRule,0.015625,false,0.05773502691896258,24,0.8374515265806678
GradientRule,0.015625,false,0.040824829046386304,48,0.9457408850479372
GradientRule,0.015625,true,0.1,24,0.8733615841910294
GradientRule,0.015625,true,0.1,48,0.9743154476875843
GradientRule,0.0078125,false,0.05773502691896258,24,0.9819054567202278
GradientRule,0.0078125,false,0.040824829046386304,48,0.8803681404066481
GradientRule,0.0078125,true,0.1,24,0.8669192209133908
GradientRule,0.0078125,true,0.1,48,1.0330057624668658
GradientRule,0.00390625,false,0.05773502691896258,24,1.111580224428445
GradientRule,0.00390625,false,0.040824829046386304,48,1.0054563806707404
GradientRule,0.00390625,true,0.1,24,1.0336934723061892
GradientRule,0.00390625,true,0.1,48,1.0257119311838134
GradientRule,0.001953125,false,0.05773502691896258,24,0.9868225871383997
GradientRule,0.001953125,false,0.040824829046386304,48,0.9526131437351218
GradientRule,0.001953125,true,0.1,24,1.086331040875302
GradientRule,0.001953125,true,0.1,48,0.9609596882659099
GradientRule,1.0,false,0.05773502691896258,24,0.6288827661688051
GradientRule,1.0,false,0.040824829046386304,48,0.7298812147441086
GradientRule,1.0,true,0.1,24,1.1788796623522468
GradientRule,1.0,true,0.1,48,2.0330445065772524
GradientRule,0.5,false,0.05773502691896258,24,0.4702776052462067
GradientRule,0.5,false,0.040824829046386304,48,0.6160737434221542
GradientRule,0.5,true,0.1,24,1.0066790654866127
GradientRule,0.5,true,0.1,48,1.7185773811458738
GradientRule,0.25,false,0.05773502691896258,24,0.4909704608625243
GradientRule,0.25,false,0.040824829046386304,48,0.6488612724618751
GradientRule,0.25,true,0.1,24,0.9102165723897022
GradientRule,0.25,true,0.1,48,1.2521507114517745
GradientRule,0.125,false,0.05773502691896258,24,0.5729600943134531
GradientRule,0.125,false,0.040824829046386304,48,0.8188154091329921
GradientRule,0.125,true,0.1,24,0.8712105919808771
GradientRule,0.125,true,0.1,48,1.2412682343815515
GradientRule,0.0625,false,0.05773502691896258,24,0.6723077344926922
GradientRule,0.0625,false,0.040824829046386304,48,0.8733231768074552
GradientRule,0.0625,true,0.1,24,0.9849569813326702
GradientRule,0.0625,true,0.1,48,1.1546882702314119
GradientRule,0.03125,false,0.05773502691896258,24,0.7872462747941154
GradientRule,0.03125,false,0.040824829046386304,48,0.8878776002423824
GradientRule,0.03125,true,0.1,24,1.0108874933641043
GradientRule,0.03125,true,0.1,48,1.0647070625141648
GradientRule,0.015625,false,0.05773502691896258,24,0.8768196467461516
GradientRule,0.015625,false,0.040824829046386304,48,0.8947759242803357
GradientRule,0.015625,true,0.1,24,0.922868824422336
GradientRule,0.015625,true,0.1,48,0.9377283955223992
GradientRule,0.0078125,false,0.05773502691896258,24,0.8348891273262855
GradientRule,0.0078125,false,0.040824829046386304,48,0.9489821699066012
GradientRule,0.0078125,true,0.1,24,1.0073470738389776
GradientRule,0.0078125,true,0.1,48,1.06631820486712
GradientRule,0.00390625,false,0.05773502691896258,24,0.8659416952027073
GradientRule,0.00390625,false,0.040824829046386304,48,0.9598988014228514
GradientRule,0.00390625,true,0.1,24,1.0522726347165132
GradientRule,0.00390625,true,0.1,48,1.0065432219300865
GradientRule,0.001953125,false,0.05773502691896258,24,1.0705746306133361
GradientRule,0.001953125,false,0.040824829046386304,48,1.022495874673975
GradientRule,0.001953125,true,0.1,24,1.1372187610812925
GradientRule,0.001953125,true,0.1,48,1.0252979224702548
GradientRule,1.0,false,0.05773502691896258,24,0.6450586106514061
GradientRule,1.0,false,0.040824829046386304,48,0.7917475913505498
GradientRule,1.0,true,0.1,24,1.1945107570648636
GradientRule,1.0,true,0.1,48,2.1769940871123152
GradientRule,0.5,false,0.05773502691896258,24,0.48117603466978054
GradientRule,0.5,false,0.040824829046386304,48,0.6440528986225981
GradientRule,0.5,true,0.1,24,0.9768220027899525
GradientRule,0.5,true,0.1,48,1.6880913126629895
GradientRule,0.25,false,0.05773502691896258,24,0.47451524172278314
GradientRule,0.25,false,0.040824829046386304,48,0.6445554440097783
GradientRule,0.25,true,0.1,24,0.9588413235168399
GradientRule,0.25,true,0.1,48,1.33617731689482
GradientRule,0.125,false,0.05773502691896258,24,0.5384199627724024
GradientRule,0.125,true,0.1,24,0.9011089189926111
GradientRule,0.125,false,0.040824829046386304,48,0.7808113403860286
GradientRule,0.125,true,0.1,48,1.311456953532001
GradientRule,0.0625,false,0.05773502691896258,24,0.648373607555876
GradientRule,0.0625,false,0.040824829046386304,48,0.8660107476705307
GradientRule,0.0625,true,0.1,24,1.015607735091988
GradientRule,0.0625,true,0.1,48,1.0908923301430953
GradientRule,0.03125,false,0.05773502691896258,24,0.7978490955017807
GradientRule,0.03125,false,0.040824829046386304,48,0.8514601396066958
GradientRule,0.03125,true,0.1,24,0.9723221691574863
GradientRule,0.03125,true,0.1,48,0.9966130621730761
GradientRule,0.015625,false,0.05773502691896258,24,0.8317611024515119
GradientRule,0.015625,false,0.040824829046386304,48,0.9124436796717647
GradientRule,0.015625,true,0.1,24,0.9314706068940994
GradientRule,0.015625,true,0.1,48,0.9994455635625574
GradientRule,0.0078125,false,0.05773502691896258,24,0.9830107925269183
GradientRule,0.0078125,false,0.040824829046386304,48,0.9315573793930265
GradientRule,0.0078125,true,0.1,24,0.9579983110793874
GradientRule,0.0078125,true,0.1,48,1.0740733135515934
GradientRule,0.00390625,false,0.05773502691896258,24,0.9480336134504641
GradientRule,0.00390625,false,0.040824829046386304,48,1.00269247750063
GradientRule,0.00390625,true,0.1,24,1.082691937567302
GradientRule,0.00390625,true,0.1,48,1.0377004515293178
GradientRule,0.001953125,false,0.05773502691896258,24,1.0572948906716566
GradientRule,0.001953125,false,0.040824829046386304,48,0.9747012510272537
GradientRule,0.001953125,true,0.1,24,1.027569022867755
GradientRule,0.001953125,true,0.1,48,1.075601043000516
GradientRule,1.0,false,0.05773502691896258,24,0.651775631717028
GradientRule,1.0,false,0.040824829046386304,48,0.7590525572951622
GradientRule,1.0,true,0.1,24,1.1749003703564664
GradientRule,1.0,true,0.1,48,1.926265367397218
GradientRule,0.5,false,0.05773502691896258,24,0.4634027030365716
GradientRule,0.5,false,0.040824829046386304,48,0.6275813723326492
GradientRule,0.5,true,0.1,24,1.0040154221897823
GradientRule,0.5,true,0.1,48,1.7194396078990908
GradientRule,0.25,false,0.05773502691896258,24,0.4897496093655036
GradientRule,0.25,false,0.040824829046386304,48,0.7050122889704536
GradientRule,0.25,true,0.1,24,0.9246141633745184
GradientRule,0.25,true,0.1,48,1.3060526523187563
GradientRule,0.125,false,0.05773502691896258,24,0.6076501168796405
GradientRule,0.125,false,0.040824829046386304,48,0.7800062224104418
GradientRule,0.125,true,0.1,24,0.886273587121004
GradientRule,0.125,true,0.1,48,1.3178031906023162
GradientRule,0.0625,false,0.05773502691896258,24,0.7551709616317113
GradientRule,0.0625,false,0.040824829046386304,48,0.8750600099566385
GradientRule,0.0625,true,0.1,24,0.9427634891199385
GradientRule,0.0625,true,0.1,48,1.0799887714250198
GradientRule,0.03125,false,0.05773502691896258,24,0.8136951482433037
GradientRule,0.03125,false,0.040824829046386304,48,0.9136852922242866
GradientRule,0.03125,true,0.1,24,1.020799112400982
GradientRule,0.03125,true,0.1,48,1.0559828924291204
GradientRule,0.015625,false,0.05773502691896258,24,1.0207685830682187
GradientRule,0.015625,false,0.040824829046386304,48,0.9092007394172378
GradientRule,0.015625,true,0.1,24,0.9910239494450718
GradientRule,0.015625,true,0.1,48,0.9408649347127014
GradientRule,0.0078125,false,0.05773502691896258,24,0.9309159317508783
GradientRule,0.0078125,false,0.040824829046386304,48,0.8855224962582062
GradientRule,0.0078125,true,0.1,24,1.0726634116344194
GradientRule,0.0078125,true,0.1,48,1.0232012259289482
GradientRule,0.00390625,false,0.05773502691896258,24,0.9476023395273174
GradientRule,0.00390625,false,0.040824829046386304,48,0.9158602513238551
GradientRule,0.00390625,true,0.1,24,0.9869584186684416
GradientRule,0.00390625,true,0.1,48,0.9960358120098637
GradientRule,0.001953125,false,0.05773502691896258,24,0.9552771892410783
GradientRule,0.001953125,false,0.040824829046386304,48,1.0184425338271554
GradientRule,0.001953125,true,0.1,24,1.0013644964650625
