filter,sparse_input,beta_scaling,beta,dim,mse
DiagSF,false,false,0.1,1024,NaN
BlockSF,false,false,0.1,256,NaN
DiagSF,false,true,0.0125,512,1.3153250339237103e39
FullSF,false,false,0.1,128,NaN
BlockSF,false,true,0.017677669529663688,256,0.8959612588769515
BlockSF,false,false,0.1,512,NaN
DiagSF,false,true,0.008838834764831844,1024,6.643499779767868e73
FullSF,false,true,0.025,128,0.7476316473206188
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,9.586488451329933e73
BlockSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8859579701504071
DiagSF,false,false,0.1,8,0.2527707740005914
DiagSF,false,false,0.1,16,0.2823910729205577
DiagSF,false,true,0.1,8,0.2819140147475025
DiagSF,false,false,0.1,32,0.3816932148450013
DiagSF,false,true,0.07071067811865475,16,0.45217328235352716
BlockSF,false,false,0.1,8,0.20516381420377203
BlockSF,false,true,0.1,8,0.20819546160947008
DiagSF,false,false,0.1,64,0.4891907129941989
DiagSF,false,true,0.05,32,0.5828306539788769
BlockSF,false,false,0.1,16,0.2711228942187602
FullSF,false,false,0.1,8,0.16532619028587536
FullSF,false,true,0.1,8,0.18867096183298573
BlockSF,false,true,0.07071067811865475,16,0.34632825332284123
DiagSF,false,false,0.1,128,NaN
BlockSF,false,false,0.1,32,0.24476871836008823
FullSF,false,false,0.1,16,0.20997534100671478
DiagSF,false,true,0.035355339059327376,64,0.7553605112556662
FullSF,false,true,0.07071067811865475,16,0.30818227594454006
BlockSF,false,true,0.05,32,0.5111664345186474
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.2737444454997619
FullSF,false,false,0.1,32,0.20869483186963064
DiagSF,false,true,0.025,128,0.8735635861654844
FullSF,false,true,0.05,32,0.5426133057651715
BlockSF,false,true,0.035355339059327376,64,0.6596938608080136
DiagSF,false,true,0.017677669529663688,256,2.870829841899848e104
BlockSF,false,false,0.1,128,0.3039321734350073
DiagSF,false,false,0.1,512,NaN
FullSF,false,false,0.1,64,0.20327636074944344
BlockSF,false,true,0.025,128,0.8102996108502547
FullSF,false,true,0.035355339059327376,64,0.6477926839953186
DiagSF,false,false,0.1,1024,NaN
BlockSF,false,false,0.1,256,NaN
DiagSF,false,true,0.0125,512,1.4706420200052428e135
FullSF,false,false,0.1,128,0.2796123228074077
BlockSF,false,true,0.017677669529663688,256,0.8897190778046461
DiagSF,false,true,0.008838834764831844,1024,Inf
FullSF,false,true,0.025,128,0.763738437336145
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,4.448299583149285e32
FullSF,false,true,0.017677669529663688,256,0.8347665051086272
DiagSF,false,false,0.1,8,0.2922457900687072
DiagSF,false,false,0.1,16,0.33909627072534604
DiagSF,false,true,0.1,8,0.32692903931876577
DiagSF,false,false,0.1,32,0.4103692169817806
DiagSF,false,true,0.07071067811865475,16,0.39385286270586783
BlockSF,false,false,0.1,8,0.16691628913916506
BlockSF,false,true,0.1,8,0.24795805236196747
DiagSF,false,false,0.1,64,0.502536701112556
DiagSF,false,true,0.05,32,0.6097766537270043
BlockSF,false,false,0.1,16,0.21941629634067028
FullSF,false,false,0.1,8,0.20723219117629688
FullSF,false,true,0.1,8,0.1706876064127285
BlockSF,false,true,0.07071067811865475,16,0.35192447741253224
DiagSF,false,false,0.1,128,NaN
BlockSF,false,false,0.1,32,0.22994486792207747
FullSF,false,false,0.1,16,0.2541224562226786
DiagSF,false,true,0.035355339059327376,64,0.7715827842453961
FullSF,false,true,0.07071067811865475,16,0.3548282209114906
BlockSF,false,true,0.05,32,0.46872603774945804
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.3031956566712881
FullSF,false,false,0.1,32,0.23045274233660532
DiagSF,false,true,0.025,128,0.907671814766278
FullSF,false,true,0.05,32,0.5220969742836653
BlockSF,false,true,0.035355339059327376,64,0.6746684977014734
DiagSF,false,true,0.017677669529663688,256,0.9506809411965179
BlockSF,false,false,0.1,128,NaN
DiagSF,false,false,0.1,512,NaN
FullSF,false,false,0.1,64,0.2127486099118522
BlockSF,false,true,0.025,128,0.7642215795218109
FullSF,false,true,0.035355339059327376,64,0.6244393622539087
BlockSF,false,false,0.1,256,2.749094153999494e38
DiagSF,false,false,0.1,1024,NaN
DiagSF,false,true,0.0125,512,2.3490706092952724e112
FullSF,false,false,0.1,128,NaN
BlockSF,false,true,0.017677669529663688,256,0.8640481939133569
FullSF,false,true,0.025,128,0.7123411157317004
DiagSF,false,true,0.008838834764831844,1024,6.401590321103218e65
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,0.9499456510601905
FullSF,false,false,0.1,256,NaN
FullSF,false,true,0.017677669529663688,256,0.8516389629226969
DiagSF,false,false,0.1,8,0.2549470918271857
DiagSF,false,false,0.1,16,0.3587069227890718
DiagSF,false,true,0.1,8,0.2762641243770424
DiagSF,false,false,0.1,32,0.3862739941842003
DiagSF,false,true,0.07071067811865475,16,0.4842091865783512
BlockSF,false,false,0.1,8,0.15876073375258928
BlockSF,false,true,0.1,8,0.1445119657699967
DiagSF,false,false,0.1,64,0.5183527862061776
DiagSF,false,true,0.05,32,0.6673805176521229
BlockSF,false,false,0.1,16,0.19377662979580043
FullSF,false,false,0.1,8,0.2192395426175367
FullSF,false,true,0.1,8,0.20420910361970068
BlockSF,false,true,0.07071067811865475,16,0.2906049224267962
DiagSF,false,false,0.1,128,3.1076170677729587e41
BlockSF,false,false,0.1,32,0.47816432943118736
DiagSF,false,true,0.035355339059327376,64,0.8022605489325237
FullSF,false,false,0.1,16,0.22708621449396624
FullSF,false,true,0.07071067811865475,16,0.2854318379157487
BlockSF,false,true,0.05,32,0.5380351965469551
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.4759498995046332
FullSF,false,false,0.1,32,0.22772995859980602
DiagSF,false,true,0.025,128,0.8886073241639856
FullSF,false,true,0.05,32,0.47670368063880386
BlockSF,false,true,0.035355339059327376,64,0.6908867484632967
BlockSF,false,false,0.1,128,0.3848553873926942
DiagSF,false,false,0.1,512,NaN
DiagSF,false,true,0.017677669529663688,256,0.9156759412817862
FullSF,false,false,0.1,64,0.25767291992811237
BlockSF,false,true,0.025,128,0.8191966071229344
FullSF,false,true,0.035355339059327376,64,0.6207048519518658
DiagSF,false,false,0.1,1024,NaN
BlockSF,false,false,0.1,256,NaN
DiagSF,false,true,0.0125,512,Inf
FullSF,false,false,0.1,128,0.23548179386991874
BlockSF,false,true,0.017677669529663688,256,0.8974606827413111
DiagSF,false,true,0.008838834764831844,1024,3.675180297581144e29
FullSF,false,true,0.025,128,0.7851915776052627
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8568221072554311
DiagSF,false,false,0.1,8,0.3037091203059796
DiagSF,false,false,0.1,16,0.45782530691197015
DiagSF,false,true,0.1,8,0.3195458640310627
DiagSF,false,false,0.1,32,0.4014253633038428
DiagSF,false,true,0.07071067811865475,16,0.459044873231199
BlockSF,false,false,0.1,8,0.21677603642054138
BlockSF,false,true,0.1,8,0.20525212934308795
DiagSF,false,false,0.1,64,0.53283888687876
DiagSF,false,true,0.05,32,0.6420537207682591
BlockSF,false,false,0.1,16,0.2329701394987612
FullSF,false,false,0.1,8,0.2187647912331547
FullSF,false,true,0.1,8,0.17294292373801703
BlockSF,false,true,0.07071067811865475,16,0.358192971224051
DiagSF,false,false,0.1,128,1.0699744266276946e80
BlockSF,false,false,0.1,32,0.3342332487920144
DiagSF,false,true,0.035355339059327376,64,0.7905755323217798
FullSF,false,false,0.1,16,0.33110658539505966
FullSF,false,true,0.07071067811865475,16,0.27760244799163525
BlockSF,false,true,0.05,32,0.5177188243313832
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.29997095413344577
FullSF,false,false,0.1,32,0.252866877507193
DiagSF,false,true,0.025,128,0.8765476310786051
FullSF,false,true,0.05,32,0.43954597672760787
BlockSF,false,true,0.035355339059327376,64,0.6907141704886345
DiagSF,false,false,0.1,512,NaN
BlockSF,false,false,0.1,128,0.4595225785552645
DiagSF,false,true,0.017677669529663688,256,2.37477976442996e36
FullSF,false,false,0.1,64,0.34351846582921675
BlockSF,false,true,0.025,128,0.7780658259967252
FullSF,false,true,0.035355339059327376,64,0.5963811857539775
DiagSF,false,true,0.0125,512,1.7061899447569728e39
DiagSF,false,false,0.1,1024,6.570891433855793e86
BlockSF,false,false,0.1,256,8.037730115629143e40
FullSF,false,false,0.1,128,0.298710039008927
BlockSF,false,true,0.017677669529663688,256,0.9078761065024551
BlockSF,false,false,0.1,512,NaN
FullSF,false,true,0.025,128,0.7012508288134323
DiagSF,false,true,0.008838834764831844,1024,2.4762664086889994e38
BlockSF,false,true,0.0125,512,2.8310165922826306e36
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8397509565212862
BlockSF,false,true,0.008838834764831844,1024,NaN
DiagSF,false,false,0.1,8,0.29877620005378563
DiagSF,false,false,0.1,16,0.3347018459655471
DiagSF,false,true,0.1,8,0.25064392069496516
DiagSF,false,false,0.1,32,0.4757830194059586
DiagSF,false,true,0.07071067811865475,16,0.5258621348930678
BlockSF,false,false,0.1,8,0.22452080253705006
BlockSF,false,true,0.1,8,0.23120187831229091
DiagSF,false,false,0.1,64,0.49485164056077213
DiagSF,false,true,0.05,32,0.5956369189658616
BlockSF,false,false,0.1,16,0.2445137085861412
FullSF,false,false,0.1,8,0.2597219868199001
FullSF,false,true,0.1,8,0.2395154133585639
BlockSF,false,true,0.07071067811865475,16,0.36004509975088106
DiagSF,false,false,0.1,128,4.875570119809447e22
BlockSF,false,false,0.1,32,0.21466983236345474
FullSF,false,false,0.1,16,0.2073973676738079
DiagSF,false,true,0.035355339059327376,64,0.766316021825687
FullSF,false,true,0.07071067811865475,16,0.303342906925281
BlockSF,false,true,0.05,32,0.5235744673346531
BlockSF,false,false,0.1,64,0.2925699451028508
DiagSF,false,false,0.1,256,NaN
FullSF,false,false,0.1,32,0.24963377663327335
DiagSF,false,true,0.025,128,0.869989082033946
FullSF,false,true,0.05,32,0.4691941576702904
BlockSF,false,true,0.035355339059327376,64,0.7356723968285452
BlockSF,false,false,0.1,128,NaN
DiagSF,false,false,0.1,512,NaN
DiagSF,false,true,0.017677669529663688,256,0.9576808911098319
FullSF,false,false,0.1,64,0.29400461762440777
BlockSF,false,true,0.025,128,0.8068460297117935
FullSF,false,true,0.035355339059327376,64,0.6546835829210332
BlockSF,false,false,0.1,256,1.1818195754377738e45
DiagSF,false,true,0.0125,512,1.3265096745532213e83
FullSF,false,false,0.1,128,NaN
BlockSF,false,true,0.017677669529663688,256,0.8842702745404455
FullSF,false,true,0.025,128,0.7438380142577596
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
FullSF,false,true,0.017677669529663688,256,0.8628332926771004
DiagSF,false,false,0.1,8,0.3054166467035146
DiagSF,false,false,0.1,16,0.2969293928483716
DiagSF,false,true,0.1,8,0.2860234817567679
DiagSF,false,false,0.1,32,0.38945651041793783
DiagSF,false,true,0.07071067811865475,16,0.44920727316200576
BlockSF,false,false,0.1,8,0.19072895678077537
BlockSF,false,true,0.1,8,0.19403138604582207
DiagSF,false,false,0.1,64,0.4592145029189518
DiagSF,false,true,0.05,32,0.5949569746038984
BlockSF,false,false,0.1,16,0.17516573547260916
FullSF,false,false,0.1,8,0.22613790736136233
FullSF,false,true,0.1,8,0.2074342830246306
BlockSF,false,true,0.07071067811865475,16,0.2995921597506516
DiagSF,false,false,0.1,128,2.503233885210225e30
BlockSF,false,false,0.1,32,0.26236889483806897
FullSF,false,false,0.1,16,0.23363710385562358
DiagSF,false,true,0.035355339059327376,64,0.7351260437063033
FullSF,false,true,0.07071067811865475,16,0.2978746437006192
BlockSF,false,true,0.05,32,0.4794693034574487
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.3449144684265995
FullSF,false,false,0.1,32,0.23708625482141835
DiagSF,false,true,0.025,128,0.8879232555416302
FullSF,false,true,0.05,32,0.4699036829499263
BlockSF,false,true,0.035355339059327376,64,0.7057617717255918
DiagSF,false,false,0.1,512,2.2517545046623086e74
BlockSF,false,false,0.1,128,0.2574398106550958
DiagSF,false,true,0.017677669529663688,256,0.9575933083207736
FullSF,false,false,0.1,64,0.21756607524782343
BlockSF,false,true,0.025,128,0.7856965688130142
FullSF,false,true,0.035355339059327376,64,0.5725722318390093
DiagSF,false,true,0.0125,512,2.2547718256540012e24
DiagSF,false,false,0.1,1024,Inf
BlockSF,false,false,0.1,256,NaN
FullSF,false,false,0.1,128,0.4143966345424007
BlockSF,false,true,0.017677669529663688,256,0.8901593707270203
BlockSF,false,false,0.1,512,1.6895765506160008e42
DiagSF,false,true,0.008838834764831844,1024,1.7908972677930888e80
FullSF,false,true,0.025,128,0.7606833727611025
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,2.7797131018028418e138
FullSF,false,true,0.017677669529663688,256,0.8614828277025542
DiagSF,false,false,0.1,8,0.26684034267564627
DiagSF,false,false,0.1,16,0.38336681902227304
DiagSF,false,true,0.1,8,0.27591608268866447
DiagSF,false,false,0.1,32,0.38146047940264005
DiagSF,false,true,0.07071067811865475,16,0.4595615035462721
BlockSF,false,false,0.1,8,0.159366966842184
BlockSF,false,true,0.1,8,0.20142288369658007
DiagSF,false,false,0.1,64,0.4654870192189417
DiagSF,false,true,0.05,32,0.6368519098052157
BlockSF,false,false,0.1,16,0.2886054388443857
FullSF,false,false,0.1,8,0.14701734573478817
FullSF,false,true,0.1,8,0.18622596516347045
BlockSF,false,true,0.07071067811865475,16,0.40955875384751395
DiagSF,false,false,0.1,128,NaN
BlockSF,false,false,0.1,32,0.31278934277389625
DiagSF,false,true,0.035355339059327376,64,0.791434257257893
FullSF,false,false,0.1,16,0.1857536226606114
FullSF,false,true,0.07071067811865475,16,0.3743220300844116
BlockSF,false,true,0.05,32,0.510468216779044
DiagSF,false,false,0.1,256,Inf
BlockSF,false,false,0.1,64,0.20657786294395272
FullSF,false,false,0.1,32,0.21198068345603432
DiagSF,false,true,0.025,128,0.8579089217888347
FullSF,false,true,0.05,32,0.4447791827759969
BlockSF,false,true,0.035355339059327376,64,0.705222875130595
DiagSF,false,false,0.1,512,NaN
DiagSF,false,true,0.017677669529663688,256,0.964448718815586
BlockSF,false,false,0.1,128,NaN
FullSF,false,false,0.1,64,0.25881745797217903
BlockSF,false,true,0.025,128,0.7681248908259082
FullSF,false,true,0.035355339059327376,64,0.6689740066044352
DiagSF,false,false,0.1,1024,NaN
BlockSF,false,false,0.1,256,NaN
DiagSF,false,true,0.0125,512,3.536817984244405e59
FullSF,false,false,0.1,128,0.33455219877688297
BlockSF,false,true,0.017677669529663688,256,0.9113302260644062
BlockSF,false,false,0.1,512,NaN
DiagSF,false,true,0.008838834764831844,1024,1.1471797536079324e78
FullSF,false,true,0.025,128,0.7419143005377493
BlockSF,false,true,0.0125,512,NaN
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.8440569553702572
DiagSF,false,false,0.1,8,0.27191188015653456
DiagSF,false,false,0.1,16,0.3329115397974679
DiagSF,false,true,0.1,8,0.23550357574048436
DiagSF,false,false,0.1,32,0.47827395758473096
DiagSF,false,true,0.07071067811865475,16,0.3977221872556397
BlockSF,false,false,0.1,8,0.17578629900533624
BlockSF,false,true,0.1,8,0.2197646970700753
DiagSF,false,false,0.1,64,0.4783962300076405
DiagSF,false,true,0.05,32,0.6418330974611054
BlockSF,false,false,0.1,16,0.21102489858058956
FullSF,false,false,0.1,8,0.22926454182802514
FullSF,false,true,0.1,8,0.18583434604775984
BlockSF,false,true,0.07071067811865475,16,0.29112035364216393
DiagSF,false,false,0.1,128,2.7106471819963517e138
BlockSF,false,false,0.1,32,0.32732914311032835
DiagSF,false,true,0.035355339059327376,64,0.7558556223442892
FullSF,false,false,0.1,16,0.2141464026530809
FullSF,false,true,0.07071067811865475,16,0.28641587553574227
BlockSF,false,true,0.05,32,0.5322470716984309
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.3386994522931349
FullSF,false,false,0.1,32,0.2461098504227394
DiagSF,false,true,0.025,128,0.8906137078440579
FullSF,false,true,0.05,32,0.4932766376043624
BlockSF,false,true,0.035355339059327376,64,0.6639450399473642
DiagSF,false,false,0.1,512,NaN
DiagSF,false,true,0.017677669529663688,256,5.0591804287936394e26
BlockSF,false,false,0.1,128,0.37039508716338726
FullSF,false,false,0.1,64,0.18793592867311287
BlockSF,false,true,0.025,128,0.7615231791834105
FullSF,false,true,0.035355339059327376,64,0.6472489007121357
DiagSF,false,false,0.1,1024,NaN
DiagSF,false,true,0.0125,512,2.964942487413784e39
BlockSF,false,false,0.1,256,NaN
FullSF,false,false,0.1,128,0.40190763745753655
BlockSF,false,true,0.017677669529663688,256,0.907146839665679
BlockSF,false,false,0.1,512,NaN
DiagSF,false,true,0.008838834764831844,1024,3.105467735722892e66
FullSF,false,true,0.025,128,0.742674399656523
BlockSF,false,true,0.0125,512,2.618177136098591e17
FullSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,1024,NaN
BlockSF,false,true,0.008838834764831844,1024,NaN
FullSF,false,true,0.017677669529663688,256,0.84944558722677
DiagSF,false,false,0.1,8,0.30138524117718163
DiagSF,false,false,0.1,16,0.31945576799626507
DiagSF,false,true,0.1,8,0.3201940137075825
DiagSF,false,false,0.1,32,0.32028381257220145
DiagSF,false,true,0.07071067811865475,16,0.4138031914344989
BlockSF,false,false,0.1,8,0.22915613859507072
BlockSF,false,true,0.1,8,0.17265261059149795
DiagSF,false,false,0.1,64,0.4195766482624691
DiagSF,false,true,0.05,32,0.6045956745771224
BlockSF,false,false,0.1,16,0.27862095583947677
FullSF,false,false,0.1,8,0.17452680420916067
FullSF,false,true,0.1,8,0.19139273819970917
BlockSF,false,true,0.07071067811865475,16,0.3111441387891511
DiagSF,false,false,0.1,128,1.5384905868864303e27
BlockSF,false,false,0.1,32,0.2604401009634358
FullSF,false,false,0.1,16,0.204595801511659
DiagSF,false,true,0.035355339059327376,64,0.7578115614963168
FullSF,false,true,0.07071067811865475,16,0.3392461276225064
BlockSF,false,true,0.05,32,0.503657658186613
DiagSF,false,false,0.1,256,NaN
BlockSF,false,false,0.1,64,0.2737884182344269
FullSF,false,false,0.1,32,0.2690994713038609
DiagSF,false,true,0.025,128,0.8875428527569084
FullSF,false,true,0.05,32,0.48154142287880236
BlockSF,false,true,0.035355339059327376,64,0.7010271473615634
BlockSF,false,false,0.1,128,0.31084065131055083
DiagSF,false,false,0.1,512,2.853500958749665e167
DiagSF,false,true,0.017677669529663688,256,0.9199684698428249
FullSF,false,false,0.1,64,0.33509941474329846
BlockSF,false,true,0.025,128,0.8285056029272065
FullSF,false,true,0.035355339059327376,64,0.5655820965240733
BlockSF,false,false,0.1,256,NaN
DiagSF,false,true,0.0125,512,4.463435354922143e48
FullSF,false,false,0.1,128,0.37065404622953196
BlockSF,false,true,0.017677669529663688,256,0.8585693080736976
FullSF,false,true,0.025,128,0.7010876622413267
BlockSF,false,false,0.1,512,NaN
BlockSF,false,true,0.0125,512,0.9586207840347989
FullSF,false,false,0.1,256,0.44698689530175895
