filter,sparse_input,beta,dim,mse
DiagSF,false,0.040824829046386304,48,0.5472326724801163
BlockSF,false,0.1,8,0.24399286826341146
BlockSF,true,0.1,8,0.25199381516492103
DiagSF,true,0.1,48,0.6855651727913943
FullSF,false,0.1,8,0.2395874829919675
BlockSF,false,0.05773502691896258,24,0.408811554960111
FullSF,true,0.1,8,0.25473118735026706
BlockSF,true,0.1,24,0.48704732230037023
BlockSF,false,0.040824829046386304,48,0.5593805161078598
FullSF,false,0.05773502691896258,24,0.3799271803456091
FullSF,true,0.1,24,0.5020851287726977
BlockSF,true,0.1,48,0.6305508582610869
FullSF,false,0.040824829046386304,48,0.520398602156774
FullSF,true,0.1,48,0.6451457064339897
DiagSF,false,0.1,8,0.269306615986758
DiagSF,false,0.05773502691896258,24,0.4085844263074486
DiagSF,true,0.1,8,0.26096564993632204
DiagSF,true,0.1,24,0.46537862895362486
DiagSF,false,0.040824829046386304,48,0.5227855941656203
BlockSF,false,0.1,8,0.21851933145025998
BlockSF,true,0.1,8,0.21435178232604776
DiagSF,true,0.1,48,0.6574698951932064
FullSF,false,0.1,8,0.23234487116394156
BlockSF,false,0.05773502691896258,24,0.41850216302948184
FullSF,true,0.1,8,0.24482797465617454
BlockSF,true,0.1,24,0.4320623915108727
BlockSF,false,0.040824829046386304,48,0.5290969569706645
FullSF,false,0.05773502691896258,24,0.4025545422770376
FullSF,true,0.1,24,0.4420428044806249
BlockSF,true,0.1,48,0.6318900127244909
FullSF,false,0.040824829046386304,48,0.5023412608193738
FullSF,true,0.1,48,0.595239052627938
DiagSF,false,0.1,8,0.26248461334730894
DiagSF,false,0.05773502691896258,24,0.3919043984203132
DiagSF,true,0.1,8,0.2574783875178858
DiagSF,true,0.1,24,0.4508863696717074
DiagSF,false,0.040824829046386304,48,0.5276247475292665
BlockSF,false,0.1,8,0.2672705900266372
BlockSF,true,0.1,8,0.24669222741633595
DiagSF,true,0.1,48,0.6727711012416772
FullSF,false,0.1,8,0.2319280835362016
BlockSF,false,0.05773502691896258,24,0.4189255010342896
FullSF,true,0.1,8,0.24634223915957604
BlockSF,true,0.1,24,0.48156672061225086
BlockSF,false,0.040824829046386304,48,0.5157468167852305
FullSF,false,0.05773502691896258,24,0.38740125515059953
FullSF,true,0.1,24,0.4778473900913535
BlockSF,true,0.1,48,0.6167019774116588
FullSF,false,0.040824829046386304,48,0.48587969458970853
FullSF,true,0.1,48,0.6256213218028419
DiagSF,false,0.1,8,0.2835394075209897
DiagSF,false,0.05773502691896258,24,0.4155750423611696
DiagSF,true,0.1,8,0.26800576964944545
DiagSF,true,0.1,24,0.47308257957287114
DiagSF,false,0.040824829046386304,48,0.5710717114752504
BlockSF,false,0.1,8,0.23676065885488284
BlockSF,true,0.1,8,0.2423504003788451
DiagSF,true,0.1,48,0.7079551670646286
FullSF,false,0.1,8,0.24449828796113668
BlockSF,false,0.05773502691896258,24,0.3908188951144129
FullSF,true,0.1,8,0.25715356937419287
BlockSF,true,0.1,24,0.48426266388461214
BlockSF,false,0.040824829046386304,48,0.5177317050715863
FullSF,false,0.05773502691896258,24,0.3841881682121624
FullSF,true,0.1,24,0.4928329781896919
BlockSF,true,0.1,48,0.6392520646780593
FullSF,false,0.040824829046386304,48,0.5291494004240581
FullSF,true,0.1,48,0.6160782633247949
DiagSF,false,0.1,8,0.24923384441510657
DiagSF,false,0.05773502691896258,24,0.43307741768068136
DiagSF,true,0.1,8,0.28064843187113975
DiagSF,true,0.1,24,0.4715428841052678
DiagSF,false,0.040824829046386304,48,0.5103514323304537
BlockSF,false,0.1,8,0.25902238550228485
BlockSF,true,0.1,8,0.24302234777803655
DiagSF,true,0.1,48,0.7255527014114335
FullSF,false,0.1,8,0.2442250702062951
BlockSF,false,0.05773502691896258,24,0.4182165039743
FullSF,true,0.1,8,0.2512882209726549
BlockSF,true,0.1,24,0.4777539387698105
BlockSF,false,0.040824829046386304,48,0.5313599692594259
FullSF,false,0.05773502691896258,24,0.36841190476267416
FullSF,true,0.1,24,0.46780054906246515
BlockSF,true,0.1,48,0.6347494105884525
FullSF,false,0.040824829046386304,48,0.5164477582880641
FullSF,true,0.1,48,0.61646885725293
DiagSF,false,0.1,8,0.2577306654852164
DiagSF,false,0.05773502691896258,24,0.43042102175506
DiagSF,true,0.1,8,0.25084401175956283
DiagSF,true,0.1,24,0.5068719370111906
DiagSF,false,0.040824829046386304,48,0.5333167604047239
BlockSF,false,0.1,8,0.23224518407130887
BlockSF,true,0.1,8,0.238145701157517
DiagSF,true,0.1,48,0.7160312335144056
FullSF,false,0.1,8,0.2595233597985017
BlockSF,false,0.05773502691896258,24,0.3872595197060107
FullSF,true,0.1,8,0.21573532049385444
BlockSF,true,0.1,24,0.4759647619049814
BlockSF,false,0.040824829046386304,48,0.511373150276201
FullSF,false,0.05773502691896258,24,0.38951172051023586
FullSF,true,0.1,24,0.44845277366353303
BlockSF,true,0.1,48,0.6192759053068947
FullSF,false,0.040824829046386304,48,0.4835777121445693
FullSF,true,0.1,48,0.6327318792353794
DiagSF,false,0.1,8,0.2670183164788753
DiagSF,false,0.05773502691896258,24,0.39396714152273066
DiagSF,true,0.1,8,0.24183153734540674
DiagSF,true,0.1,24,0.5042669228155193
DiagSF,false,0.040824829046386304,48,0.5597188407655956
BlockSF,false,0.1,8,0.23394479731215218
BlockSF,true,0.1,8,0.22724726624574731
DiagSF,true,0.1,48,0.6933818958363029
FullSF,false,0.1,8,0.23546182095232038
BlockSF,false,0.05773502691896258,24,0.41761659023123987
FullSF,true,0.1,8,0.22571286893548143
BlockSF,true,0.1,24,0.5052529014822444
BlockSF,false,0.040824829046386304,48,0.5266707402678977
FullSF,false,0.05773502691896258,24,0.40241214319106416
FullSF,true,0.1,24,0.47295019138652084
BlockSF,true,0.1,48,0.6026040559769602
FullSF,false,0.040824829046386304,48,0.4997289005145869
FullSF,true,0.1,48,0.6445818336032861
DiagSF,false,0.1,8,0.2788939703615971
DiagSF,false,0.05773502691896258,24,0.39288558114718225
DiagSF,true,0.1,8,0.267720939920331
DiagSF,true,0.1,24,0.4788538525559826
DiagSF,false,0.040824829046386304,48,0.5366552674549105
BlockSF,false,0.1,8,0.23807653161925424
BlockSF,true,0.1,8,0.26133101880585907
DiagSF,true,0.1,48,0.6914670850244216
FullSF,false,0.1,8,0.21746220321336432
BlockSF,false,0.05773502691896258,24,0.41140027071159224
FullSF,true,0.1,8,0.240034341834472
BlockSF,true,0.1,24,0.47992990630290605
BlockSF,false,0.040824829046386304,48,0.5280521119729799
FullSF,false,0.05773502691896258,24,0.4213643396736398
FullSF,true,0.1,24,0.4649287630873938
BlockSF,true,0.1,48,0.6265792480317856
FullSF,false,0.040824829046386304,48,0.4906182910036946
FullSF,true,0.1,48,0.5998041476001758
DiagSF,false,0.1,8,0.27271878480694767
DiagSF,false,0.05773502691896258,24,0.4519327261388957
DiagSF,true,0.1,8,0.24482037294705583
DiagSF,true,0.1,24,0.4726607192772325
DiagSF,false,0.040824829046386304,48,0.5680757246036575
BlockSF,false,0.1,8,0.2513607822436657
BlockSF,true,0.1,8,0.2500085087607213
DiagSF,true,0.1,48,0.7069796131686974
FullSF,false,0.1,8,0.2600878118511894
BlockSF,false,0.05773502691896258,24,0.422054042924249
FullSF,true,0.1,8,0.24844952409321278
BlockSF,true,0.1,24,0.4699841565706317
BlockSF,false,0.040824829046386304,48,0.5177593540259393
FullSF,false,0.05773502691896258,24,0.3916197229268645
FullSF,true,0.1,24,0.4422988926074909
BlockSF,true,0.1,48,0.6352235716064011
FullSF,false,0.040824829046386304,48,0.5150672435763718
FullSF,true,0.1,48,0.6218678441663897
DiagSF,false,0.1,8,0.2540080392548482
DiagSF,false,0.05773502691896258,24,0.4568273088405946
DiagSF,true,0.1,8,0.2510614431957929
DiagSF,true,0.1,24,0.4608130945173282
DiagSF,false,0.040824829046386304,48,0.5056311640897337
BlockSF,false,0.1,8,0.2276749833003518
BlockSF,true,0.1,8,0.22601692802640957
DiagSF,true,0.1,48,0.6962201119368535
FullSF,false,0.1,8,0.24529213929788982
BlockSF,false,0.05773502691896258,24,0.4256727361606419
FullSF,true,0.1,8,0.2394508319423125
BlockSF,true,0.1,24,0.4851232698157909
BlockSF,false,0.040824829046386304,48,0.5418250884695837
FullSF,false,0.05773502691896258,24,0.4003968601551433
FullSF,true,0.1,24,0.4678985335836413
BlockSF,true,0.1,48,0.6238858879386374
FullSF,false,0.040824829046386304,48,0.512884490675386
FullSF,true,0.1,48,0.6514048440264337
DiagSF,false,0.1,8,0.26635416033106624
DiagSF,false,0.05773502691896258,24,0.41971633344238085
DiagSF,true,0.1,8,0.2217843787115138
DiagSF,true,0.1,24,0.47559203010064793
DiagSF,false,0.040824829046386304,48,0.5517120055774858
BlockSF,false,0.1,8,0.2580294557367265
BlockSF,true,0.1,8,0.22562279664028287
DiagSF,true,0.1,48,0.7121928233513802
FullSF,false,0.1,8,0.25469827236893
BlockSF,false,0.05773502691896258,24,0.39883626236707015
FullSF,true,0.1,8,0.23790545428535023
BlockSF,true,0.1,24,0.46314059754495907
BlockSF,false,0.040824829046386304,48,0.52145921666112
FullSF,false,0.05773502691896258,24,0.4164593324402548
FullSF,true,0.1,24,0.5165674131556383
BlockSF,true,0.1,48,0.6341044021533502
FullSF,false,0.040824829046386304,48,0.4979137303694578
FullSF,true,0.1,48,0.5952952331263376
DiagSF,false,0.1,8,0.2523976776221361
DiagSF,false,0.05773502691896258,24,0.4401301486457322
DiagSF,true,0.1,8,0.25258123885395356
DiagSF,true,0.1,24,0.4858542352020308
DiagSF,false,0.040824829046386304,48,0.5930762419635632
BlockSF,false,0.1,8,0.23617655678224836
BlockSF,true,0.1,8,0.2299979813021906
DiagSF,true,0.1,48,0.7028624524936087
FullSF,false,0.1,8,0.2541863038278255
BlockSF,false,0.05773502691896258,24,0.42479222103996983
FullSF,true,0.1,8,0.25024124584391827
BlockSF,true,0.1,24,0.4565269824398006
BlockSF,false,0.040824829046386304,48,0.5276779045152777
FullSF,false,0.05773502691896258,24,0.4093161603676645
FullSF,true,0.1,24,0.48294465602762066
BlockSF,true,0.1,48,0.608029478338147
FullSF,false,0.040824829046386304,48,0.5178536712529227
FullSF,true,0.1,48,0.6186201342675006
DiagSF,false,0.1,8,0.2642115718489003
DiagSF,false,0.05773502691896258,24,0.45587283404053314
DiagSF,true,0.1,8,0.25653307113039403
DiagSF,true,0.1,24,0.47291189333618183
DiagSF,false,0.040824829046386304,48,0.5553780849865587
BlockSF,false,0.1,8,0.2225743037612942
BlockSF,true,0.1,8,0.2469430295726772
DiagSF,true,0.1,48,0.683489703893392
FullSF,false,0.1,8,0.21313320577844458
BlockSF,false,0.05773502691896258,24,0.42363266805465694
FullSF,true,0.1,8,0.2598398438157242
BlockSF,true,0.1,24,0.4517664755148696
BlockSF,false,0.040824829046386304,48,0.5357683715032562
FullSF,false,0.05773502691896258,24,0.39041190404778875
FullSF,true,0.1,24,0.4657393346014153
BlockSF,true,0.1,48,0.6053418694823605
FullSF,false,0.040824829046386304,48,0.5097064605351875
FullSF,true,0.1,48,0.5902427034301974
DiagSF,false,0.1,8,0.2763592271961252
DiagSF,false,0.05773502691896258,24,0.4333444704283303
DiagSF,true,0.1,8,0.2317827727037185
DiagSF,true,0.1,24,0.4707961055746472
DiagSF,false,0.040824829046386304,48,0.5398169278737569
BlockSF,false,0.1,8,0.24809070611183187
BlockSF,true,0.1,8,0.2549976882247087
DiagSF,true,0.1,48,0.7131525611890444
FullSF,false,0.1,8,0.23088647796194725
BlockSF,false,0.05773502691896258,24,0.40571973052448757
FullSF,true,0.1,8,0.23951402670757602
BlockSF,true,0.1,24,0.4523378708839631
BlockSF,false,0.040824829046386304,48,0.5288941603070962
FullSF,false,0.05773502691896258,24,0.38721801345462675
FullSF,true,0.1,24,0.4828377143364266
BlockSF,true,0.1,48,0.6489843363528013
FullSF,false,0.040824829046386304,48,0.49423772087529544
FullSF,true,0.1,48,0.6349770850113171
DiagSF,false,0.1,8,0.2532796073361189
DiagSF,false,0.05773502691896258,24,0.4282401748251753
DiagSF,true,0.1,8,0.2808920759132331
DiagSF,true,0.1,24,0.47052342881884307
DiagSF,false,0.040824829046386304,48,0.5697871903237786
BlockSF,false,0.1,8,0.24079473729977244
BlockSF,true,0.1,8,0.24257984688893877
DiagSF,true,0.1,48,0.7061391811970927
FullSF,false,0.1,8,0.2194829918608931
BlockSF,false,0.05773502691896258,24,0.3972078567836569
FullSF,true,0.1,8,0.24786791832838206
BlockSF,true,0.1,24,0.475073798645709
BlockSF,false,0.040824829046386304,48,0.5304284221856884
FullSF,false,0.05773502691896258,24,0.39311982962341
FullSF,true,0.1,24,0.4773606854081948
BlockSF,true,0.1,48,0.6538139169043379
FullSF,false,0.040824829046386304,48,0.504374484127186
FullSF,true,0.1,48,0.6605217597134104
DiagSF,false,0.1,8,0.25276914788181165
DiagSF,false,0.05773502691896258,24,0.44790789839467043
DiagSF,true,0.1,8,0.2769476365849965
DiagSF,true,0.1,24,0.4856797373396362
DiagSF,false,0.040824829046386304,48,0.5737603503925718
BlockSF,false,0.1,8,0.21535998250142696
BlockSF,true,0.1,8,0.23969813204518872
DiagSF,true,0.1,48,0.6940008311015431
FullSF,false,0.1,8,0.25370713420908236
BlockSF,false,0.05773502691896258,24,0.4002691236565084
FullSF,true,0.1,8,0.22920293482214935
BlockSF,true,0.1,24,0.46799092038077644
BlockSF,false,0.040824829046386304,48,0.5644383668813395
FullSF,false,0.05773502691896258,24,0.37119863094572514
FullSF,true,0.1,24,0.46683696699966987
BlockSF,true,0.1,48,0.654763742970301
FullSF,false,0.040824829046386304,48,0.5309767621330305
FullSF,true,0.1,48,0.6326035467215978
DiagSF,false,0.1,8,0.2747068633889617
DiagSF,false,0.05773502691896258,24,0.4242730707792174
DiagSF,true,0.1,8,0.2505661708415442
DiagSF,true,0.1,24,0.5080412065623595
DiagSF,false,0.040824829046386304,48,0.5494080195288186
BlockSF,false,0.1,8,0.23082606363391553
BlockSF,true,0.1,8,0.23722855899910655
DiagSF,true,0.1,48,0.6760320896270913
FullSF,false,0.1,8,0.26270161550753446
BlockSF,false,0.05773502691896258,24,0.3949081524258206
FullSF,true,0.1,8,0.22811480748751337
BlockSF,true,0.1,24,0.46008573878584
BlockSF,false,0.040824829046386304,48,0.5383460588950646
FullSF,false,0.05773502691896258,24,0.40839733601735423
FullSF,true,0.1,24,0.46191651639631637
BlockSF,true,0.1,48,0.6429483134681473
FullSF,false,0.040824829046386304,48,0.47720871526198366
FullSF,true,0.1,48,0.6359852341005968
DiagSF,false,0.1,8,0.2515197058879731
DiagSF,false,0.05773502691896258,24,0.40029395283444064
DiagSF,true,0.1,8,0.2578234213456968
DiagSF,true,0.1,24,0.502064269422292
DiagSF,false,0.040824829046386304,48,0.5738738441758094
BlockSF,false,0.1,8,0.24007161047011086
BlockSF,true,0.1,8,0.21738386897936204
DiagSF,true,0.1,48,0.696972157850984
FullSF,false,0.1,8,0.2210591568918336
BlockSF,false,0.05773502691896258,24,0.4233798496842889
FullSF,true,0.1,8,0.24664066542944177
BlockSF,true,0.1,24,0.49569370144290315
BlockSF,false,0.040824829046386304,48,0.5502229754040991
FullSF,false,0.05773502691896258,24,0.4135584731959744
FullSF,true,0.1,24,0.4545119221091059
BlockSF,true,0.1,48,0.6552549608162908
FullSF,false,0.040824829046386304,48,0.5194761475573796
FullSF,true,0.1,48,0.5998828293964021
DiagSF,false,0.1,8,0.2491905975788301
DiagSF,false,0.05773502691896258,24,0.4225386750407576
DiagSF,true,0.1,8,0.2722445603907436
DiagSF,true,0.1,24,0.44697877040041184
DiagSF,false,0.040824829046386304,48,0.5129971576067384
BlockSF,false,0.1,8,0.2550717572681273
BlockSF,true,0.1,8,0.2527454086979258
DiagSF,true,0.1,48,0.7137131827285994
FullSF,false,0.1,8,0.22498990075057393
BlockSF,false,0.05773502691896258,24,0.40943008883198856
FullSF,true,0.1,8,0.2492108974362387
BlockSF,true,0.1,24,0.44588455945220856
BlockSF,false,0.040824829046386304,48,0.5341664814288817
FullSF,false,0.05773502691896258,24,0.393301617457916
FullSF,true,0.1,24,0.4760674914195073
BlockSF,true,0.1,48,0.6267753982608585
FullSF,false,0.040824829046386304,48,0.5263553904251743
FullSF,true,0.1,48,0.6193800580759298
DiagSF,false,0.1,8,0.28259405391006226
DiagSF,false,0.05773502691896258,24,0.3909776106791877
DiagSF,true,0.1,8,0.25313727469899117
DiagSF,true,0.1,24,0.4540530780805547
DiagSF,false,0.040824829046386304,48,0.5254793565304745
BlockSF,false,0.1,8,0.21904877204625534
BlockSF,true,0.1,8,0.24489723478011272
DiagSF,true,0.1,48,0.6754291381090963
BlockSF,false,0.05773502691896258,24,0.3985815486858077
FullSF,false,0.1,8,0.23939701140517175
FullSF,true,0.1,8,0.24931209701900992
BlockSF,true,0.1,24,0.4521779382202459
BlockSF,false,0.040824829046386304,48,0.5316215652067471
FullSF,false,0.05773502691896258,24,0.3657597092144604
FullSF,true,0.1,24,0.4505067598077067
BlockSF,true,0.1,48,0.6233296682707117
FullSF,false,0.040824829046386304,48,0.5093736078468419
FullSF,true,0.1,48,0.6714043141157406
DiagSF,false,0.1,8,0.25868972589461653
DiagSF,false,0.05773502691896258,24,0.3939855058555993
DiagSF,true,0.1,8,0.2719076272096579
DiagSF,true,0.1,24,0.476694146923377
DiagSF,false,0.040824829046386304,48,0.5699510116432457
BlockSF,false,0.1,8,0.24861780590812405
BlockSF,true,0.1,8,0.25470621349444533
DiagSF,true,0.1,48,0.685862707780897
FullSF,false,0.1,8,0.24233582462604294
BlockSF,false,0.05773502691896258,24,0.40999934479132744
FullSF,true,0.1,8,0.23192359542843385
BlockSF,true,0.1,24,0.48399562534176505
BlockSF,false,0.040824829046386304,48,0.5368475700793841
FullSF,false,0.05773502691896258,24,0.37604516076496286
FullSF,true,0.1,24,0.4809696382146928
BlockSF,true,0.1,48,0.6162477292145222
FullSF,false,0.040824829046386304,48,0.5041947929926824
FullSF,true,0.1,48,0.6414429879580579
DiagSF,false,0.1,8,0.27770277756405154
DiagSF,false,0.05773502691896258,24,0.42378634993140224
DiagSF,true,0.1,8,0.26091186579864456
DiagSF,true,0.1,24,0.479624469201997
DiagSF,false,0.040824829046386304,48,0.5141587426378988
BlockSF,false,0.1,8,0.24268421723218378
BlockSF,true,0.1,8,0.24507269781702504
DiagSF,true,0.1,48,0.6851160286725264
FullSF,false,0.1,8,0.2532014138752203
BlockSF,false,0.05773502691896258,24,0.41687059960923323
FullSF,true,0.1,8,0.23634913127026427
BlockSF,true,0.1,24,0.48048128188202466
BlockSF,false,0.040824829046386304,48,0.5248407912105691
FullSF,false,0.05773502691896258,24,0.4111238612790664
FullSF,true,0.1,24,0.4869266240913723
BlockSF,true,0.1,48,0.6841305743564281
FullSF,false,0.040824829046386304,48,0.5957887873177007
FullSF,true,0.1,48,0.6550724711027054
DiagSF,false,0.1,8,0.266635748670533
DiagSF,false,0.05773502691896258,24,0.43937683781762443
DiagSF,true,0.1,8,0.2334516028823884
DiagSF,true,0.1,24,0.488814971812339
DiagSF,false,0.040824829046386304,48,0.5428131585450203
BlockSF,false,0.1,8,0.2505551081843862
BlockSF,true,0.1,8,0.2307775591834374
DiagSF,true,0.1,48,0.7149724041620091
FullSF,false,0.1,8,0.24083935028274286
BlockSF,false,0.05773502691896258,24,0.40181039906719634
FullSF,true,0.1,8,0.2498404860323062
BlockSF,true,0.1,24,0.4796077818894519
BlockSF,false,0.040824829046386304,48,0.5632977714221948
FullSF,false,0.05773502691896258,24,0.4085716406429954
FullSF,true,0.1,24,0.48938972256792745
BlockSF,true,0.1,48,0.6523859125504858
FullSF,false,0.040824829046386304,48,0.5481924164479621
FullSF,true,0.1,48,0.6220444136073792
DiagSF,false,0.1,8,0.2606383822849949
DiagSF,false,0.05773502691896258,24,0.44348186521712274
DiagSF,true,0.1,8,0.2631878072461645
DiagSF,false,0.040824829046386304,48,0.4960472267963407
DiagSF,true,0.1,24,0.47333011774277894
BlockSF,false,0.1,8,0.22562922721606446
BlockSF,true,0.1,8,0.23577320152390147
DiagSF,true,0.1,48,0.7355904633187663
